id,name,address,lon,lat
70000001094809255,"Поликлиника №23, отделение платных услуг","улица Косинова, 17",30.27233,59.896136
5348552840046774,Детское поликлиническое отделение №21,"улица Гладкова, 4",30.273112,59.897139
70000001075187070,Благотворительная медицинская клиника,"Балтийская улица, 36",30.286557,59.899486
70000001095009090,"Детское поликлиническое отделение №21, отделение платных услуг","улица Гладкова, 4",30.27272,59.896858
5348552838710640,Стоматологическая поликлиника №10,"Огородный переулок, 4 к2",30.271508,59.887413
5348552840668589,Стоматологическая поликлиника №10,"улица Маршала Говорова, 32",30.277647,59.889673
5348552838769591,Поликлиническое отделение №101,"улица Маршала Казакова, 14 к4",30.238376,59.858096
70000001095119478,"Поликлиническое отделение №101, отделение платных услуг","улица Маршала Казакова, 14 к4",30.238367,59.858051
5348552838769590,Детское поликлиническое отделение №36,"улица Маршала Казакова, 14 к2",30.23685,59.858272
70000001006909836,Отделение общей врачебной практики,"Стачек проспект, 142",30.247032,59.855159
70000001095115643,"Детское поликлиническое отделение №36, отделение платных услуг","улица Маршала Казакова, 14 к2",30.236765,59.858277
5348552838513469,Стоматологическая поликлиника №20,"улица Маршала Казакова, 14 к3",30.237389,59.857954
70000001080289882,"Стоматологическая поликлиника №20, кабинет неотложной помощи","улица Маршала Казакова, 14 к3",30.237743,59.857816
70000001104334052,"Стоматологическая поликлиника №20, отделение платных услуг","улица Маршала Казакова, 14 к3",30.237743,59.857816
5348552839626697,Поликлиника,"Трамвайный проспект, 22 к2",30.27324,59.856529
5348552838620799,Поликлиническое отделение №20,"Кронштадтская улица, 13",30.256466,59.868225
70000001095590090,"Поликлиника, отделение платных услуг","Трамвайный проспект, 22 к2",30.273237,59.856419
70000001095008180,"Поликлиническое отделение №20, отделение платных услуг","Кронштадтская улица, 13",30.256579,59.868244
5348552838579570,Поликлиника №88,"улица Генерала Симоняка, 6",30.205386,59.830199
5348552838668653,Поликлиническое отделение №45,"улица Танкиста Хрустицкого, 5",30.247636,59.83977
70000001079920627,Медико-профилактический центр,"Ленинский проспект, 101 ст5",30.224695,59.849223
70000001095148368,"Поликлиническое отделение №45, отделение платных услуг","улица Танкиста Хрустицкого, 5",30.247716,59.839813
5348552838668654,Детское поликлиническое отделение №57,"проспект Ветеранов, 89 к4",30.213981,59.837747
5348552838622862,Детское поликлиническое отделение №25,"улица Танкиста Хрустицкого, 3",30.245189,59.841185
70000001017845903,Отделение общей врачебной практики,"улица Лёни Голикова, 35",30.233393,59.843108
70000001095148503,"Детское поликлиническое отделение №57, отделение платных услуг","проспект Ветеранов, 89 к4",30.214083,59.837619
70000001095148590,"Детское поликлиническое отделение №25, отделение платных услуг","улица Танкиста Хрустицкого, 3",30.245284,59.841225
70000001051057130,Поликлиническое отделение №45,"улица Танкиста Хрустицкого, 5 лит В",30.247135,59.839534
5348552838561122,Городская поликлиника №43,"Ленинский проспект, 123 к2",30.262065,59.851009
70000001095248402,"Поликлиника №88, отделение дневного стационара","Дачный проспект, 33 к1",30.263296,59.836902
70000001095119339,"Городская поликлиника №43, отделение платных услуг","Ленинский проспект, 123 к2",30.262076,59.851054
5348552838557542,Детское поликлиническое отделение №38,"Ленинский проспект, 133 к2",30.274712,59.850961
70000001095118549,"Детское поликлиническое отделение №38, отделение платных услуг","Ленинский проспект, 133 к2",30.274415,59.851011
5348552838656894,Детский сад №69,"Двинская улица, 10 к4",30.248703,59.907938
70000001039602188,Детский сад №74,"Канонерский остров, 20 лит А",30.219288,59.902457
70000001039579498,Детский сад №74,"Канонерский остров, 21 ст1",30.218449,59.902798
5348552838657096,Детский сад №16,"Промышленная улица, 24",30.264998,59.897248
70000001019688334,"Светлый город, нейро-логопедический детский центр и сад","улица Трефолева, 6/30",30.276136,59.889075
5348552838604218,"Детский сад №36, детский сад комбинированного вида","Балтийская улица, 4",30.278893,59.898109
70000001024948370,Детский сад №11,"Севастопольская улица, 35",30.26536,59.890428
70000001017955921,Мечтайка,"Тракторная улица, 7",30.281106,59.898866
5348552838657095,Детский сад №16,"Промышленная улица, 20 лит А",30.266607,59.897424
5348552838656925,"Детский сад №75, детский сад комбинированного вида","улица Трефолева, 38",30.263807,59.89161
70000001037804554,Детский сад №11,"Севастопольская улица, 9",30.26437,59.89519
5348552838605298,Детский сад №49,"Огородный переулок, 3",30.269399,59.886322
5348552838602278,"Детский сад №1, детский сад с приоритетным осуществлением деятельности по художественно-эстетическому развитию детей","улица Маршала Говорова, 24 к2",30.274001,59.887427
5348552838602333,Детский сад №11,"Севастопольская улица, 11",30.265089,59.894856
5348552838656926,"Детский сад №75, детский сад комбинированного вида","улица Трефолева, 10а",30.274384,59.88913
5348552840431639,"Детский сад №36, детский сад комбинированного вида","Стачек проспект, 16 лит А",30.279706,59.897101
70000001040712845,"Детский сад №36, детский сад комбинированного вида","Стачек проспект, 16 лит А",30.278466,59.89708
70000001041380330,"Детский сад №1, детский сад с приоритетным осуществлением деятельности по художественно-эстетическому развитию детей","Огородный переулок, 8",30.273114,59.886536
5348552838604375,Детский сад №65,"проспект Маршала Жукова, 26 к2",30.234004,59.858393
5348552838656937,"Детский сад №55, детский сад компенсирующего вида","улица Маршала Казакова, 10 к2",30.243805,59.858347
5348552838604262,Детский сад №45,"Стачек проспект, 89 к2",30.251581,59.861047
5348552840336850,Детский сад №53,"улица Маршала Казакова, 5 к2",30.243289,59.860863
5348552838604328,Детский сад №57,"Стачек проспект, 105 к3",30.237113,59.856139
5348552838656938,Детский сад №56,"Стачек проспект, 107 к2",30.235875,59.854317
5348552838602380,Детский сад №18,"проспект Маршала Жукова, 32 к2",30.228905,59.854875
5348552838604337,Детский сад №58,"Стачек проспект, 85 к2",30.25285,59.861685
5348552838670503,"Альтернатива, центр дошкольного развития","Морской Пехоты, 8 к3",30.246463,59.861556
70000001043352457,"Эники-Беники, домашний ясли-сад","Стачек проспект, 105 к2 лит Ж",30.237412,59.857203
5348553838484794,"Монблан, детский развивающий центр","улица Васи Алексеева, 9 к1",30.268875,59.877102
5348552838604409,Детский сад №72,"Автовская улица, 10",30.265648,59.867585
5348552838604461,Детский сад №409,"улица Зайцева, 35",30.274644,59.878379
5348552838604400,Детский сад №71,"Краснопутиловская улица, 17",30.265982,59.87113
5348552838604439,Детский сад №196,"Стачек проспект, 82 к2",30.260982,59.872121
5348552838602323,Детский сад №8,"Автовская улица, 23",30.273228,59.869889
5348552838602592,Детский сад №70,"Автовская улица, 36",30.273782,59.875587
70000001032772358,"Тиктак, детский развивающий центр","Стачек проспект, 74/1",30.259341,59.876975
5348552838656901,"Детский сад №3, Кировского района","Трамвайный проспект, 11 к4",30.260796,59.854566
5348552838604449,Детский сад №362,"улица Примакова, 18 лит А",30.277039,59.868023
70000001104614544,"Мишкин домик, частный детский сад","улица Зенитчиков, 5",30.261426,59.873258
5348552838604363,Детский сад №61,"Краснопутиловская улица, 41",30.270898,59.867124
5348552838656886,Детский сад №66,"улица Зины Портновой, 17 к2",30.253999,59.854436
5348553838553223,Детский сад №12,"Стачек проспект, 59 к4",30.256809,59.873984
5348552838602314,"Детский сад №5, детский сад общеразвивающего вида с приоритетным осуществлением деятельности по познавательно-речевому развитию детей","улица Васи Алексеева, 5",30.267852,59.877848
5348552838604234,"Детский сад №41, детский сад комбинированного вида","Новостроек, 6",30.26641,59.876347
5348552838602305,Детский сад №4,"Стачек проспект, 55",30.255496,59.876825
5348552839685728,Детский сад №71,"Маринеско, 4",30.265073,59.869885
5348552838602350,Детский сад №12,"Стачек проспект, 67 к7",30.257672,59.872033
5348552838604278,Детский сад №47,"Автовская улица, 11 лит А",30.270057,59.867538
5348552838602267,"Дельта, частный детский сад","Новостроек, 9",30.26507,59.875056
5348552838602593,Детский сад №70,"Новостроек, 22",30.272492,59.87528
5348552838604286,Детский сад №49,"Огородный переулок, 11",30.272941,59.885573
5348552838604307,Детский сад №51,"улица Васи Алексеева, 19",30.272945,59.875768
5348552838656899,"Город солнца, детский сад №73","Кронштадтская улица, 20",30.25783,59.869607
5348553838838555,"Ноль+, частный детский сад","улица Васи Алексеева, 14",30.269785,59.879863
70000001035578035,"Детский сад №41, детский сад комбинированного вида","Новостроек, 35",30.272591,59.872755
70000001041161114,Детский сад №5,"улица Возрождения, 9",30.271562,59.880959
70000001033744448,Комиссия по комплектованию детских садов,"улица Зины Портновой, 3",30.253935,59.856506
5348552838604379,Детский сад №67,"проспект Маршала Жукова, 70 к3",30.195941,59.831299
5348552838656881,"Детский сад №63, детский сад комбинированного вида","Стойкости, 26 к2",30.202368,59.826378
5348552838604245,Детский сад №43,"улица Бурцева, 6",30.20349,59.83695
5348552838604202,Детский сад №32,"улица Генерала Симоняка, 1 к2",30.201964,59.831752
5348552838604239,Детский сад №42,"Стойкости, 41 к2",30.194848,59.828846
5348552838604252,Детский сад №44,"проспект Маршала Жукова, 56 к3 лит А",30.206843,59.839813
70000001024899966,Детский сад №15,"проспект Ветеранов, 105 к2",30.201949,59.834443
5348552838656878,Детский сад №37,"проспект Ветеранов, 95 к2",30.207354,59.834504
5348552838604351,Детский сад №60,"проспект Ветеранов, 112 к3",30.199218,59.829935
70000001104102665,"Гнездо, частный детский сад","проспект Ветеранов, 75 к1",30.22915,59.837602
5348552838604319,Детский сад №54,"проспект Маршала Жукова, 34 к2",30.22854,59.85402
5348552838604293,"Детский сад №50, детский сад комбинированного вида","Народного Ополчения проспект, 173 к2",30.218855,59.826137
5348552841406800,"Ручеёк, центр раннего развития","проспект Маршала Жукова, 48 к1",30.211911,59.843845
5348552841362052,Детский сад №35,"Стойкости, 19 к2",30.210079,59.828507
5348552838602441,"Детский сад №30, с приоритетным осуществлением деятельности по художественно-эстетическому развитию детей","улица Лёни Голикова, 64",30.242961,59.839163
5348552838604344,Детский сад №59,"улица Солдата Корзуна, 34 к2",30.220529,59.83297
5348552838656890,Детский сад №39,"улица Козлова, 33 к2",30.222235,59.833486
5348553838493350,"Эрудит, детский развивающий центр","улица Солдата Корзуна, 4",30.210618,59.842287
5348552838604224,Детский сад №40,"проспект Ветеранов, 94",30.211144,59.831161
70000001059713150,Детский сад №52,"проспект Ветеранов, 5 к2",30.250089,59.845898
70000001023444563,"Дюшес, детский центр","улица Солдата Корзуна, 4",30.210898,59.84277
5348552838602386,Детский сад №20,"улица Лёни Голикова, 37 к3",30.230359,59.841276
5348552838604370,Детский сад №62,"Дачный проспект, 8 к5",30.248305,59.847324
70000001101856890,"Школа разговорных языков, частный детский сад","проспект Ветеранов, 39",30.239698,59.843391
5348552838604208,Детский сад №34,"улица Танкиста Хрустицкого, 29 лит А",30.253858,59.835047
5348552838604205,Детский сад №33,"Дачный проспект, 3 к3",30.239254,59.847747
70000001024948441,Детский сад №33,"Стачек проспект, 192 к2 лит А",30.234537,59.848644
5348552838604314,Детский сад №52,"проспект Ветеранов, 1 к2",30.252528,59.847547
5348552838602365,Детский сад №14,"улица Козлова, 47 к2",30.225168,59.829026
5348552838604198,"Детский сад №31, детский сад общеразвивающего вида","улица Солдата Корзуна, 5 к2",30.217729,59.830525
5348552838602318,Детский сад №7,"Стачек проспект, 150",30.250268,59.853993
5348552838604270,Детский сад №46,"Народного Ополчения проспект, 179 к2",30.215684,59.825827
5348552838602431,Детский сад №27,"улица Лёни Голикова, 24 к2",30.234737,59.845348
5348552838604222,Детский сад №38,"улица Лёни Голикова, 23 к2",30.228361,59.844258
5348552838602438,Детский сад №29,"улица Козлова, 17 к2",30.217813,59.838362
5348552840268089,"Талантика, детский сад Монтессори","проспект Ветеранов, 75 к1",30.229419,59.837484
5348552840833521,"Каролина, частный детский сад","Дачный проспект, 2 к2",30.242512,59.849917
70000001019935959,"Ноль+, частный детский сад","Ленинский проспект, 114",30.243095,59.853604
5348552838602284,"Детский сад №2, компенсирующего вида","Счастливая улица, 11",30.271816,59.843642
5348552838796960,Детский сад №22,"Счастливая улица, 3",30.270249,59.844808
5348552838602370,Детский сад №17,"улица Подводника Кузьмина, 40",30.264238,59.846008
5348552838602422,Детский сад №26,"улица Подводника Кузьмина, 15",30.260454,59.844707
5348552838602396,Детский сад №21,"бульвар Новаторов, 42",30.273434,59.846274
5348552838604388,Детский сад №68,"Дачный проспект, 26 к2",30.261206,59.841082
5348552841312092,Детский сад №48,"Дачный проспект, 21 к4",30.254782,59.839233
5348552838602414,Детский сад №25,"Дачный проспект, 14 к2",30.254025,59.844148
5348552838602357,"Детский сад №13, детский сад компенсирующего вида","бульвар Новаторов, 15",30.266109,59.849783
5348552838602411,Детский сад №24,"бульвар Новаторов, 74",30.265998,59.841888
5348552840110543,"Детский сад №19, детский сад комбинированного вида деятельности","Народного Ополчения проспект, 11",30.278512,59.84977
5348552838602434,Детский сад №28,"Дачный проспект, 31 к1",30.26126,59.837066
70000001095547079,Детский сад №21,"бульвар Новаторов, 12",30.270488,59.849755
70000001020550963,"Sun School, английский детский сад","Народного Ополчения проспект, 10",30.282295,59.850881
5348552838602406,Детский сад №23,"Народного Ополчения проспект, 95",30.269593,59.840304
5348552838602330,"Детский сад №10, Кировского района","бульвар Новаторов, 7",30.265942,59.853022
70000001020315536,"Детский сад №19, детский сад комбинированного вида деятельности","Народного Ополчения проспект, 10",30.282303,59.850212
5348552840603081,"Автостоянка, гаражно-строительный кооператив Канонерский","Канонерский остров, 6Б",30.212785,59.896507
5348553838738411,Автостоянка,"улица Маршала Говорова, 52а",30.286898,59.900472
70000001065734525,"Стрела, автостоянка","улица Доблести, 2 лит А",30.186395,59.867721
70000001065756993,Автостоянка,,30.182518,59.867961
70000001080137808,"EuroParking, городская парковка",,30.189147,59.869554
5348553838737094,Автостоянка,"дорога В Угольную гавань, 1 к1",30.228136,59.864591
70000001089357859,Паркинг ТРК Континент,"Стачек проспект, 99 лит А",30.247665,59.85804
5348552841793555,Автостоянка,"проспект Маршала Жукова, 2",30.24508,59.863612
70000001054047482,"Люксор, стоянка для грузовых автомобилей","Портовая улица, 14",30.247259,59.865124
5348552838553682,"Вояджер, автостоянка","Морской Пехоты, 9",30.241642,59.863199
70000001055921764,Коммерческая грузовая автостоянка,"Элеваторная площадка, 1в",30.224107,59.864639
70000001057679652,"Технопарк, грузовая автостоянка",,30.250182,59.869577
70000001092816044,Автостоянка,,30.245555,59.867384
70000001105081677,"Август, автостоянка",,30.251918,59.869905
5348552838722172,"Нупек, крытая автостоянка","дорога на Турухтанные острова, 3",30.255279,59.870266
70000001007483338,"Кировский завод, перехватывающая автостоянка",,30.261426,59.880928
70000001089358383,Паркинг ТЦ Forum,"улица Васи Алексеева, 4 ст1",30.264881,59.880193
5348553838738230,Автостоянка,"Стачек проспект, 51",30.257681,59.878039
70000001048225096,"Кадр, автостоянка","Автовская улица, 1 к2",30.266081,59.866167
5348553838940013,"Автостоянка, г. Санкт-Петербург","улица Примакова, 24а",30.279252,59.868429
70000001034039788,Парковка ТРК Румба,"улица Васи Алексеева, 6",30.265629,59.880356
70000001101339835,Паркинг БЦ Энигма,"Кронштадтская улица, 10 лит А",30.2559,59.874442
5348553838622529,Автостоянка,"улица Червонного Казачества, 3",30.267569,59.864418
70000001026818399,Паркинг,"проспект Маршала Жукова, 76 к1",30.189873,59.827408
5348553838737145,"Pit-stop, автостоянка","Народного Ополчения проспект, 199а",30.193622,59.823619
70000001084299331,"Punkt E, станция зарядки электромобилей",,30.195033,59.832455
70000001068932229,"Проспект Ветеранов, перехватывающая автостоянка",,30.253626,59.842417
5348552839018768,"Инпредсервис, автостоянка","Ленинский проспект, 115а",30.248661,59.851007
5348553838671207,Автостоянка,,30.228279,59.825892
5348553838671210,Автостоянка,"улица Лёни Голикова, 108Б",30.249148,59.83302
5348553838737233,"Балтик Авто, автостоянка","Народного Ополчения проспект, 46Б",30.214043,59.824339
70000001018167557,"Омега, автостоянка",,30.221525,59.831723
70000001023492787,Автостоянка,"проспект Маршала Жукова, 40а",30.219609,59.849507
70000001089784149,"Абсолют, паркинг","улица Бурцева, 23 лит А",30.214188,59.835409
5348552841670671,Автостоянка,"улица Бурцева, 21а",30.20989,59.836098
70000001089162538,Автостоянка,,30.231122,59.842687
70000001053567108,"Антера, паркинг","Народного Ополчения проспект, 10 лит Б",30.282924,59.848971
5348552841045966,"Ленинский проспект, перехватывающая автостоянка","Народного Ополчения проспект, 16а",30.280858,59.84856
5348552838743138,"Эльчино, автостоянка","Народного Ополчения проспект, 20 к2",30.280854,59.846494
70000001055912561,Автостоянка,,30.281393,59.853246
70000001055916505,Автостоянка,,30.281898,59.852174
70000001109643219,Паркинг,"Народного Ополчения проспект, 10",30.282314,59.849081
5348552838743662,"Метропир, производственная компания","улица Трефолева, 2 лит В",30.281712,59.887229
5348552838623442,"Метрохим, химчистка-прачечная","Стачек проспект, 100 лит К",30.277087,59.858888
5348552838575008,"Metro-Петербург, газета","Автовская улица, 2",30.26369,59.866029
5348552838686563,"МРЭО ГАИ №5 по Кировскому району, регистрационно-экзаменационный отдел","Трамвайный проспект, 18а",30.270547,59.855492
70000001069441574,"СберБанк, банкомат","Гладкий остров, 1",30.235862,59.903276
70000001061124019,"Банк Санкт-Петербург, банкомат","Межевой канал, 5",30.250573,59.911106
70000001020598567,"СберБанк, банкомат","Межевой канал, 3 к2",30.252885,59.910966
70000001024354141,"Почта Банк, банкомат","Двинская улица, 15",30.242787,59.909562
70000001097458056,СберБанк,"площадь Стачек, 9",30.272152,59.899755
70000001104964216,Банк ВТБ,"Стачек проспект, 18",30.279339,59.895395
5348552840554041,Банк СГБ,"улица Маршала Говорова, 35а",30.279418,59.888696
70000001025784906,Почта Банк,"Стачек проспект, 18",30.279339,59.895395
70000001006492380,"Севергазбанк, банкомат","улица Маршала Говорова, 35 лит А",30.279418,59.888696
5348552838493477,"Банк Авангард, экcпресс-офис","Стачек проспект, 99",30.248618,59.858925
70000001104965201,Банк ВТБ,"улица Маршала Казакова, 1 к1",30.248853,59.859906
70000001025368662,Почта Банк,"улица Маршала Казакова, 1 к1 лит Д",30.247171,59.860189
5348552838496531,"Альфа-Банк, банкомат","Стачек проспект, 99",30.248821,59.858817
70000001059706307,"СберБанк, банкомат","Стачек проспект, 99",30.248848,59.858829
70000001060192966,"СберБанк, банкомат","Стачек проспект, 105 к1",30.241037,59.855178
70000001039834361,"Т-Банк, банкомат","Стачек проспект, 99",30.248468,59.858865
70000001090357697,"Т-Банк, банкомат","дорога на Турухтанные острова, 6 к2",30.25139,59.867482
70000001044846233,"Т-Банк, банкомат","Стачек проспект, 105 к1",30.241037,59.855178
70000001084239283,"СберБанк, банкомат",,30.229996,59.885546
5348552838561018,"Райффайзенбанк, банкомат","Стачек проспект, 99",30.248834,59.858823
70000001018060827,"Альфа-Банк, банкомат","Стачек проспект, 99",30.248446,59.858878
70000001024409314,"Почта Банк, банкомат","Стачек проспект, 105",30.239999,59.85516
70000001025368674,"Почта Банк, банкомат","улица Маршала Казакова, 1 к1 лит Д",30.247171,59.860189
70000001082600862,"МТС Банк, терминал","Стачек проспект, 99",30.248759,59.858756
70000001094179710,"ВТБ, банкомат","Стачек проспект, 99",30.24848,59.858858
5348552838587666,Банк Санкт-Петербург,"Стачек проспект, 47 лит Е",30.259947,59.879839
5348552838493692,Альфа-банк,"Стачек проспект, 47 лит Е",30.261356,59.881239
70000001017842646,СберБанк,"улица Маршала Говорова, 12 к1",30.26638,59.878836
70000001025029480,Банк ВТБ,"Стачек проспект, 47 лит А",30.258471,59.878377
5348552838577421,СберБанк,"Стачек проспект, 90",30.260858,59.868324
5348552838577419,СберБанк,"Стачек проспект, 73",30.259809,59.868019
70000001047266317,Совкомбанк,"Стачек проспект, 88",30.26067,59.869136
70000001103017317,Банк ВТБ,"Стачек проспект, 69",30.259436,59.869319
70000001028800539,Почта Банк,"Стачек проспект, 69",30.259436,59.869319
70000001029419279,Совкомбанк,"проспект Ветеранов, 105",30.201712,59.833504
5348552838577102,СберБанк,"проспект Ветеранов, 114 к1",30.196496,59.832608
5348552838577389,СберБанк,"проспект Ветеранов, 95",30.207483,59.833606
70000001026703208,Почта Банк,"проспект Ветеранов, 95",30.207257,59.833602
70000001021576890,Альфа-банк,"Дачный проспект, 17 к3",30.249851,59.843922
70000001090073707,Банк ВТБ,"проспект Ветеранов, 36 к2",30.247349,59.843128
5348552838535378,Банк Уралсиб,"проспект Ветеранов, 76",30.220754,59.833943
5348552838577387,СберБанк,"проспект Ветеранов, 43",30.241862,59.842124
5348552839791471,Банк ВТБ,"проспект Маршала Жукова, 36 к1",30.224392,59.853149
70000001104969535,Банк ВТБ,"проспект Ветеранов, 95",30.208006,59.833657
5348552838577388,СберБанк,"проспект Ветеранов, 78",30.217436,59.833179
70000001104968516,Банк ВТБ,"проспект Ветеранов, 78",30.215399,59.832985
5348553838587683,Совкомбанк,"проспект Ветеранов, 52 к1",30.240758,59.840461
70000001104964018,Банк ВТБ,"проспект Ветеранов, 43",30.241777,59.842095
70000001104967624,Банк ВТБ,"Ленинский проспект, 115",30.247432,59.851257
5348552838493558,Абсолют банк,"Ленинский проспект, 109",30.240694,59.851452
70000001032569850,Почта Банк,"Ленинский проспект, 115",30.249098,59.851375
70000001028553228,Почта Банк,"проспект Ветеранов, 43",30.241286,59.841898
5348552841212720,Банк ВТБ,"Дачный проспект, 17 к3",30.248978,59.843862
70000001040465201,"Кетовский коммерческий банк, центр обмена валют","бульвар Новаторов, 75",30.251054,59.842443
5348552838577399,СберБанк,"Ленинский проспект, 129",30.269928,59.851431
5348553838861851,Альфа-банк,"Ленинский проспект, 130",30.27168,59.852253
70000001007119183,Банк ВТБ,"Ленинский проспект, 124",30.262497,59.852301
70000001034686268,"Россельхозбанк, банк","Ленинский проспект, 125",30.262482,59.851534
5348552841285827,Банк ПСБ,"бульвар Новаторов, 8",30.269206,59.850439
70000001096842523,Камкомбанк,"Ленинский проспект, 137 лит Б",30.278481,59.851428
70000001099723441,Райффайзенбанк,"Ленинский проспект, 128",30.266258,59.852292
70000001006654404,"Совкомбанк, кредитно-кассовый офис №2","Ленинский проспект, 128",30.264414,59.852296
70000001020675911,"Банк Санкт-Петербург, дополнительный офис Дачное","Дачный проспект, 19 к1",30.256568,59.840453
70000001017275552,СберБанк,"бульвар Новаторов, 98",30.253941,59.841119
70000001043613271,Газпромбанк,"Ленинский проспект, 124",30.261243,59.852304
5348553838664662,МТС Банк,"бульвар Новаторов, 8",30.269295,59.85104
5348552838577398,СберБанк,"Ленинский проспект, 117 к1",30.255523,59.851155
70000001017482089,"Банк Санкт-Петербург, Дополнительный офис На Ленинском","Ленинский проспект, 125",30.263173,59.851488
5348552838493814,Банк Русский Стандарт,"Ленинский проспект, 138/5 лит А",30.279098,59.852287
70000001033357402,Московский кредитный банк,"бульвар Новаторов, 8",30.269204,59.850182
70000001018030985,Банк ВТБ,"Ленинский проспект, 130/6",30.269932,59.852257
70000001104966535,Банк ВТБ,"Ленинский проспект, 135 лит А",30.275247,59.851401
70000001064782295,Почта Банк,"Ленинский проспект, 130/6",30.271609,59.852253
70000001023684984,Почта Банк,"Ленинский проспект, 135 лит А",30.274888,59.851505
70000001106510593,Банк ВТБ,"Дачный проспект, 33 к1",30.263842,59.836683
