rubric_id,rubric_name,rubric_alias,parent_id
5419,Аварийные / справочные / экстренные службы,avarijjnye_spravochnye_ehkstrennye_sluzhby,
16182,Аварийные комиссары,avarijjnye_komissary,5419
122,Аварийные службы,avarijjnye_sluzhby,5419
59508,Ликвидация нефтеразливов,likvidaciya_nefterazlivov,5419
112854,Номера экстренных служб,nomera_ehkstrennykh_sluzhb,5419
143,Пожарная охрана,pozharnaya_okhrana,5419
227,Скорая помощь,skoraya_pomoshh,5419
1644,Службы спасения,sluzhby_spaseniya,5419
151,Справочные,spravochnye,5419
717,Телефоны доверия,telefony_doveriya,5419
707,Управление ГО и ЧС,upravlenie_go_i_chs,5419
18305,Штрафстоянки,shtrafstoyanki,5419
9867,Эвакуатор,ehvakuator,5419
42903,Автосервис / Автотовары,avtoservis_avtotovary,
425,Автоаксессуары,avtoaksessuary,42903
404,Автозвук,avtozvuk,42903
524,Автомобильные аккумуляторы,avtomobilnye_akkumulyatory,42903
405,Автомойки,avtomojjki,42903
406,Авторазбор,avtorazbor,42903
110822,Автосервис самообслуживания,avtoservis_samoobsluzhivaniya,42903
408,Автосигнализации,avtosignalizacii,42903
677,Автостекло,avtosteklo,42903
409,Автостоянки,avtostoyanki,42903
426,Автохимия,avtokhimiya,42903
645,Автоэмали,avtoehmali,42903
410,Антикоррозийная обработка авто,antikorrozijjnaya_obrabotka_avto,42903
24814,Аэрография на транспорте,aehrografiya_na_transporte,42903
110316,Выездной автосервис,vyezdnojj_avtoservis,42903
437,Газовое оборудование для авто,gazovoe_oborudovanie_dlya_avto,42903
20989,Грузовой автосервис,gruzovojj_avtoservis,42903
110301,Детейлинг,detejjling,42903
7900,Замена масла,zamena_masla,42903
18547,Заправочные станции,zapravochnye_stancii,42903
1141,Запчасти для грузовых авто,zapchasti_dlya_gruzovykh_avto,42903
430,Запчасти для иномарок,zapchasti_dlya_inomarok,42903
110302,Запчасти для мототехники,zapchasti_dlya_mototekhniki,42903
13161,Запчасти для общественного транспорта,zapchasti_dlya_obshhestvennogo_transporta,42903
1140,Запчасти для отечественных авто,zapchasti_dlya_otechestvennykh_avto,42903
8466,Запчасти для спецтехники,zapchasti_dlya_spectekhniki,42903
3237,Запчасти к сельхозтехнике,zapchasti_k_selkhoztekhnike,42903
111508,Изоляционные материалы для авто,izolyacionnye_materialy_dlya_avto,42903
110362,Компьютерная диагностика автомобилей,kompyuternaya_diagnostika_avtomobilejj,42903
525,Контрактные автозапчасти,kontraktnye_avtozapchasti,42903
7693,Кузовной ремонт,kuzovnojj_remont,42903
9041,Легковой автосервис,legkovojj_avtoservis,42903
112463,Мобильные АЗС,mobilnye_azs,42903
7697,Обслуживание автомобильных климатических систем,obsluzhivanie_avtomobilnykh_klimaticheskikh_sistem,42903
112667,Онлайн-заправки 2ГИС,onlajjn_zapravki_2gis,42903
56428,Отогрев автомобилей,otogrev_avtomobilejj,42903
60340,Паркинги,parkingi,42903
112597,Паркоматы,parkomaty,42903
110366,Переоборудование автомобилей,pereoborudovanie_avtomobilejj,42903
70164,Пошив автоковров,poshiv_avtokovrov,42903
112897,Пошив авточехлов,poshiv_avtochekhlov,42903
110517,Предпусковые подогреватели двигателя,predpuskovye_podogrevateli_dvigatelya,42903
110482,Прицепы,pricepy,42903
112778,Продажа станций зарядки для электроавтомобилей,prodazha_stancijj_zaryadki_dlya_ehlektroavtomobilejj,42903
4532,Пункты техосмотра,punkty_tekhosmotra,42903
7690,Развал-схождение,razval_skhozhdenie,42903
112802,Резка и ремонт автозеркал,rezka_i_remont_avtozerkal,42903
110364,Ремонт автобусов,remont_avtobusov,42903
412,Ремонт АКПП,remont_akpp,42903
7695,Ремонт бензиновых двигателей,remont_benzinovykh_dvigatelejj,42903
52408,Ремонт выхлопных систем,remont_vykhlopnykh_sistem,42903
111509,Ремонт гибридных автомобилей,remont_gibridnykh_avtomobilejj,42903
16648,Ремонт дизельной топливной системы,remont_dizelnojj_toplivnojj_sistemy,42903
7694,Ремонт дизельных двигателей,remont_dizelnykh_dvigatelejj,42903
7699,Ремонт инжекторов,remont_inzhektorov,42903
18630,Ремонт и тюнинг мототехники,remont_i_tyuning_mototekhniki,42903
112895,Ремонт карбюраторов,remont_karbyuratorov,42903
112635,Ремонт карданных валов,remont_kardannykh_valov,42903
110363,Ремонт МКПП,remont_mkpp,42903
112819,Ремонт подушек безопасности,remont_podushek_bezopasnosti,42903
112604,Ремонт рефрижераторов,remont_refrizheratorov,42903
112546,Ремонт рулевых реек,remont_rulevykh_reek,42903
7757,Ремонт спецтехники,remont_spectekhniki,42903
7692,Ремонт стартеров и генераторов,remont_starterov_i_generatorov,42903
112616,Ремонт турбин,remont_turbin,42903
7691,Ремонт ходовой части автомобиля,remont_khodovojj_chasti_avtomobilya,42903
112779,Ремонт электроавтомобилей,remont_ehlektroavtomobilejj,42903
10412,Ремонт электронных систем авто,remont_ehlektronnykh_sistem_avto,42903
112879,Русификация,rusifikaciya,42903
57364,Светоотражающие изделия,svetootrazhayushhie_izdeliya,42903
433,Спецавтооборудование,specavtooborudovanie,42903
110320,Станции зарядки электромобилей,stancii_zaryadki_ehlektromobilejj,42903
110372,Тахографы,takhografy,42903
413,Тонирование автостёкол,tonirovanie_avtostjokol,42903
47338,Тонировочные и защитные плёнки для авто,tonirovochnye_i_zashhitnye_pljonki_dlya_avto,42903
54458,Топливные карты,toplivnye_karty,42903
414,Тюнинг,tyuning,42903
112784,Ультразвуковая мойка деталей,ultrazvukovaya_mojjka_detalejj,42903
110365,Установка и ремонт автооптики,ustanovka_i_remont_avtooptiki,42903
10792,Установка и ремонт автостёкол,ustanovka_i_remont_avtostjokol,42903
22829,Хранение шин,khranenie_shin,42903
7689,Шиномонтаж,shinomontazh,42903
427,Шины и диски,shiny_i_diski,42903
1,Город / Власть,gorod_vlast,
50535,Администрации поселений,administracii_poselenijj,1
116,Администрации районов / округов городской власти,administracii_rajjonov_okrugov_gorodskojj_vlasti,1
50642,Администрации районов / округов региональной власти,administracii_rajjonov_okrugov_regionalnojj_vlasti,1
70514,Администрация города / городского округа,administraciya_goroda_gorodskogo_okruga,1
112542,Благотворительные контейнеры,blagotvoritelnye_kontejjnery,1
494,Благотворительные фонды,blagotvoritelnye_fondy,1
136,Военкоматы,voenkomaty,1
539,Военная комендатура,voennaya_komendatura,1
9949,ГАИ,gai,1
251,Гидрометеослужба,gidrometeosluzhba,1
51213,ГОРПО / РАЙПО,gorpo_rajjpo,1
18539,Государственные архивы,gosudarstvennye_arkhivy,1
733,Гранты,granty,1
236,Детские дома,detskie_doma,1
681,Дома престарелых,doma_prestarelykh,1
238,Дома ребёнка,doma_rebjonka,1
138,ЗАГСы,zagsy,1
121,Законодательная власть,zakonodatelnaya_vlast,1
51352,Избирательные комиссии,izbiratelnye_komissii,1
24352,Изоляторы временного содержания,izolyatory_vremennogo_soderzhaniya,1
131,Инспекции,inspekcii,1
140,Исправительные учреждения,ispravitelnye_uchrezhdeniya,1
112525,Кризисные центры,krizisnye_centry,1
112800,Международные пункты пропуска,mezhdunarodnye_punkty_propuska,1
110526,Молочные кухни,molochnye_kukhni,1
53505,МФЦ,mfc,1
132,Налоговые инспекции,nalogovye_inspekcii,1
51351,Народные дружины,narodnye_druzhiny,1
54050,Нотариальные палаты,notarialnye_palaty,1
51349,Ночлежные дома,nochlezhnye_doma,1
110878,Общественные группы,obshhestvennye_gruppy,1
250,Общественные организации,obshhestvennye_organizacii,1
50348,Общественные пункты охраны порядка,obshhestvennye_punkty_okhrany_poryadka,1
51249,ОМВД / УМВД / ГУМВД / МВД,omvd_umvd_gumvd_mvd,1
110428,Операторы платных дорог,operatory_platnykh_dorog,1
252,Организации природоохраны,organizacii_prirodookhrany,1
133,Органы государственного надзора,organy_gosudarstvennogo_nadzora,1
51246,Отделения полиции,otdeleniya_policii,1
732,Отделы ветеринарно-санитарного контроля,otdely_veterinarno_sanitarnogo_kontrolya,1
253,Политические партии,politicheskie_partii,1
129,Посольства / Консульства,posolstva_konsulstva,1
71183,Правительство,pravitelstvo,1
111007,Представительная власть,predstavitelnaya_vlast,1
24717,Представительства субъектов РФ,predstavitelstva_subektov_rf,1
24689,Приёмные депутатов,prijomnye_deputatov,1
59510,Приёмные Уполномоченных по правам человека,prijomnye_upolnomochennykh_po_pravam_cheloveka,1
144,Прокуратура,prokuratura,1
15323,Следственный комитет,sledstvennyjj_komitet,1
327,Службы занятости,sluzhby_zanyatosti,1
110424,Службы мелиорации земель,sluzhby_melioracii_zemel,1
520,Социальные службы,socialnye_sluzhby,1
154,Судебная и внесудебная экспертиза,sudebnaya_i_vnesudebnaya_ehkspertiza,1
146,Судебные приставы,sudebnye_pristavy,1
153,Суды,sudy,1
147,Таможня,tamozhnya,1
8463,Управления по вопросам миграции МВД РФ,upravleniya_po_voprosam_migracii_mvd_rf,1
53244,Участковые пункты полиции,uchastkovye_punkty_policii,1
927,Федеральные казначейства,federalnye_kaznachejjstva,1
120,Федеральные службы,federalnye_sluzhby,1
10791,Фонд обязательного медицинского страхования,fond_obyazatelnogo_medicinskogo_strakhovaniya,1
112791,Фонды пенсионного и социального страхования,fondy_pensionnogo_i_socialnogo_strakhovaniya,1
112433,Центры поддержки МСП,centry_podderzhki_msp,1
113463,Центры социальной реабилитации,centry_socialnojj_reabilitacii,1
2,Досуг / Развлечения / Общественное питание,dosug_razvlecheniya_obshhestvennoe_pitanie,
112455,Авиатренажёры,aviatrenazhjory,2
113336,Автоматы фотопечати,avtomaty_fotopechati,2
537,Аквапарки,akvaparki,2
11648,Акватеррариум,akvaterrarium,2
72370,Антикафе,antikafe,2
110305,Аренда беседок,arenda_besedok,2
112792,Аренда детских лофтов,arenda_detskikh_loftov,2
110373,Аренда мебели для мероприятий,arenda_mebeli_dlya_meropriyatijj,2
110308,Аренда шатров и конструкций,arenda_shatrov_i_konstrukcijj,2
110358,Аттракционы,attrakciony,2
100772,Аэродинамические комплексы,aehrodinamicheskie_kompleksy,2
110384,Аэросъёмка,aehrosjomka,2
946,Бани и сауны,bani_i_sauny,2
10803,Банкетные залы,banketnye_zaly,2
159,Бары,bary,2
21497,Билеты на мероприятия,bilety_na_meropriyatiya,2
169,Бильярдные залы,bilyardnye_zaly,2
24169,Ботанический сад,botanicheskijj_sad,2
170,Боулинг,bouling,2
171,Букмекеры,bukmekery,2
165,Быстрое питание,bystroe_pitanie,2
110304,Верёвочные парки,verjovochnye_parki,2
24099,Выставка насекомых,vystavka_nasekomykh,2
8151,Дайвинг-клубы,dajjving_kluby,2
16743,Детские игровые залы,detskie_igrovye_zaly,2
113330,Детские развлекательные автоматы,detskie_razvlekatelnye_avtomaty,2
13787,Дома культуры,doma_kultury,2
1203,Доставка еды,dostavka_edy,2
113573,Зоокафе,zookafe,2
167,Зоопарк,zoopark,2
112609,Караоке-боксы,karaoke_boksy,2
21387,Караоке-залы,karaoke_zaly,2
161,Кафе,kafe,2
112658,Кафе-кондитерские,kafe_konditerskie,2
110300,Квесты,kvesty,2
112464,Квизы,kvizy,2
9786,Кейтеринг,kejjtering,2
102044,Киноаттракционы,kinoattrakciony,2
192,Кинотеатры,kinoteatry,2
110430,Клубы видеоигр,kluby_videoigr,2
112550,Клубы настольных игр,kluby_nastolnykh_igr,2
67763,Комбинаты питания,kombinaty_pitaniya,2
51001,Концертные залы,koncertnye_zaly,2
162,Кофейни,kofejjni,2
112719,Кофейные автоматы,kofejjnye_avtomaty,2
16677,Кулинарии,kulinarii,2
14967,Культурно-досуговые центры,kulturno_dosugovye_centry,2
112394,Курсы робототехники,kursy_robototekhniki,2
13789,Курсы творчества для детей,kursy_tvorchestva_dlya_detejj,2
112619,Лектории,lektorii,2
24504,Лотерейные билеты,loterejjnye_bilety,2
110345,Научно-развлекательные центры,nauchno_razvlekatelnye_centry,2
173,Ночные клубы,nochnye_kluby,2
15800,Океанариум,okeanarium,2
630,Организация праздников,organizaciya_prazdnikov,2
110448,Организация спортивных мероприятий,organizaciya_sportivnykh_meropriyatijj,2
168,Парки,parki,2
110821,Парки динозавров,parki_dinozavrov,2
110388,Парки для водных видов спорта,parki_dlya_vodnykh_vidov_sporta,2
111594,Пекарни,pekarni,2
174,Пиротехника,pirotekhnika,2
51459,Пиццерии,piccerii,2
24353,Пляжи,plyazhi,2
112601,Прокат игровых приставок,prokat_igrovykh_pristavok,2
113337,Прокат настольных игр,prokat_nastolnykh_igr,2
112651,Резиденции Деда Мороза,rezidencii_deda_moroza,2
164,Рестораны,restorany,2
110335,Роллердромы,rollerdromy,2
52248,Рюмочные,ryumochnye,2
110745,Скейт-парки,skejjt_parki,2
111526,Смотровые площадки,smotrovye_ploshhadki,2
808,Спортивно-тактические клубы,sportivno_takticheskie_kluby,2
112617,Стендап-клубы,stendap_kluby,2
166,Столовые,stolovye,2
6505,Стрелковые клубы,strelkovye_kluby,2
110530,Стриптиз-клубы,striptiz_kluby,2
15791,Суши-бары,sushi_bary,2
55875,Сценические декорации и бутафория,scenicheskie_dekoracii_i_butaforiya,2
15707,Творческие коллективы,tvorcheskie_kollektivy,2
7332,"Театральные, концертные мероприятия",teatralnye_koncertnye_meropriyatiya,2
112656,Точки безалкогольных напитков,tochki_bezalkogolnykh_napitkov,2
58871,Точки кофе,tochki_kofe,2
111573,Услуги Деда Мороза,uslugi_deda_moroza,2
9220,Услуги праздничного оформления,uslugi_prazdnichnogo_oformleniya,2
110391,Фотокабины,fotokabiny,2
113121,Фото радужки глаза,foto_raduzhki_glaza,2
22379,Фотосъёмка,fotosjomka,2
111593,Фудмоллы,fudmolly,2
112595,Хаски-центры,khaski_centry,2
112442,Центры виртуальной реальности,centry_virtualnojj_realnosti,2
110357,Центры паровых коктейлей,centry_parovykh_koktejjlejj,2
685,Цирк,cirk,2
110317,Чайные клубы,chajjnye_kluby,2
9281,Экскурсии по городу,ehkskursii_po_gorodu,2
19532,Интернет / Связь / Информационные технологии,internet_svyaz_informacionnye_tekhnologii,
646,IP-телефония,ip_telefoniya,19532
112937,IT-компании,it_kompanii,19532
527,Автоматизация бизнес-процессов,avtomatizaciya_biznes_processov,19532
53136,Автоматизация медицинских учреждений,avtomatizaciya_medicinskikh_uchrezhdenijj,19532
110511,Автоматизация обучения,avtomatizaciya_obucheniya,19532
104043,Автоматизация предприятий общепита,avtomatizaciya_predpriyatijj_obshhepita,19532
328,Автоматизация производства,avtomatizaciya_proizvodstva,19532
1235,Автоматизация торговли,avtomatizaciya_torgovli,19532
644,Аксессуары к телефонам,aksessuary_k_telefonam,19532
435,Антенны,antenny,19532
186,Бухгалтерские программы,bukhgalterskie_programmy,19532
52115,Государственные сайты,gosudarstvennye_sajjty,19532
110409,Дата-центры,data_centry,19532
110394,Запчасти к телефонам,zapchasti_k_telefonam,19532
176,Интернет-провайдеры,internet_provajjdery,19532
187,Информационная безопасность,informacionnaya_bezopasnost,19532
5840,Информационные сервисы,informacionnye_servisy,19532
10534,Кабельное телевидение,kabelnoe_televidenie,19532
4385,Коммутационное оборудование,kommutacionnoe_oborudovanie,19532
178,Компьютерные клубы,kompyuternye_kluby,19532
337,Мобильные операторы,mobilnye_operatory,19532
112431,Мобильные приложения,mobilnye_prilozheniya,19532
643,Мобильные телефоны,mobilnye_telefony,19532
3218,Монтаж телефонных сетей,montazh_telefonnykh_setejj,19532
7662,Навигационное оборудование,navigacionnoe_oborudovanie,19532
112637,Онлайн-кинотеатры,onlajjn_kinoteatry,19532
110978,Операторы фискальных данных,operatory_fiskalnykh_dannykh,19532
519,Офисные АТС,ofisnye_ats,19532
51205,Платёжные системы интернета,platjozhnye_sistemy_interneta,19532
50998,Поисковые интернет-системы,poiskovye_internet_sistemy,19532
110947,Помощь в подключении услуг связи,pomoshh_v_podklyuchenii_uslug_svyazi,19532
335,Почта,pochta,19532
4456,Правовые программы,pravovye_programmy,19532
188,Программное обеспечение,programmnoe_obespechenie,19532
175,Разработка и продвижение сайтов,razrabotka_i_prodvizhenie_sajjtov,19532
51385,Разработка компьютерных игр,razrabotka_kompyuternykh_igr,19532
51755,Разработка мобильных приложений,razrabotka_mobilnykh_prilozhenijj,19532
112624,Разработка программного обеспечения,razrabotka_programmnogo_obespecheniya,19532
667,Ремонт телефонов,remont_telefonov,19532
25190,Сайты объявлений,sajjty_obyavlenijj,19532
8195,Сервис антенного оборудования,servis_antennogo_oborudovaniya,19532
15616,Системы мониторинга транспорта,sistemy_monitoringa_transporta,19532
110399,Совместные покупки,sovmestnye_pokupki,19532
110382,Создание виртуальных туров,sozdanie_virtualnykh_turov,19532
1098,Спутниковая связь,sputnikovaya_svyaz,19532
640,Средства радиосвязи,sredstva_radiosvyazi,19532
111001,Станции зарядки телефонов,stancii_zaryadki_telefonov,19532
387,Стационарные телефоны,stacionarnye_telefony,19532
706,Строительство объектов связи,stroitelstvo_obektov_svyazi,19532
179,Услуги телефонной связи,uslugi_telefonnojj_svyazi,19532
5750,Хостинг,khosting,19532
50372,Электронные подписи,ehlektronnye_podpisi,19532
10,Коммунальные / бытовые / ритуальные услуги,kommunalnye_bytovye_ritualnye_uslugi,
300,Ателье меха и кожи,atele_mekha_i_kozhi,10
112457,Благоустройство мест захоронений,blagoustrojjstvo_mest_zakhoronenijj,10
123,Благоустройство улиц,blagoustrojjstvo_ulic,10
113328,Водоснабжение,vodosnabzhenie,10
73893,Вывоз мусора,vyvoz_musora,10
14376,Вывоз снега,vyvoz_snega,10
301,Вязание трикотажных изделий,vyazanie_trikotazhnykh_izdelijj,10
673,ГРЭС / КЭС / ТЭЦ,grehs_kehs_tehc,10
570,"Дезинфекция, дератизация, дезинсекция",dezinfekciya_deratizaciya_dezinsekciya,10
56738,Дизайн одежды,dizajjn_odezhdy,10
111544,Доставка воды водовозом,dostavka_vody_vodovozom,10
758,Жилищно-коммунальные услуги,zhilishhno_kommunalnye_uslugi,10
111499,Жилищно-строительные кооперативы,zhilishhno_stroitelnye_kooperativy,10
16610,Изготовление ключей,izgotovlenie_klyuchejj,10
53553,Инфотерминалы,infoterminaly,10
113255,Калибровка измерительных приборов,kalibrovka_izmeritelnykh_priborov,10
112785,Камеры хранения багажа,kamery_khraneniya_bagazha,10
323,Кладбища,kladbishha,10
709,Клининг,klining,10
112803,Комнаты матери и ребёнка,komnaty_materi_i_rebjonka,10
19645,Крематории,krematorii,10
128,Лифты и эскалаторы,lifty_i_ehskalatory,10
112582,Мусорные контейнеры,musornye_kontejjnery,10
110487,Мусорные полигоны,musornye_poligony,10
58618,Обращение с жидкими отходами,obrashhenie_s_zhidkimi_otkhodami,10
24397,Обслуживание домового газопровода,obsluzhivanie_domovogo_gazoprovoda,10
50866,Обслуживание замков и дверей,obsluzhivanie_zamkov_i_dverejj,10
112691,Общественный душ,obshhestvennyjj_dush,10
50810,ОВиРУГ,ovirug,10
324,Организация похорон,organizaciya_pokhoron,10
325,Памятники и надгробия,pamyatniki_i_nadgrobiya,10
108687,Платёжные терминалы,platjozhnye_terminaly,10
110371,Поверка измерительных приборов,poverka_izmeritelnykh_priborov,10
311,Подбор домашнего персонала,podbor_domashnego_personala,10
112429,Поминальные залы,pominalnye_zaly,10
95584,Постаматы,postamaty,10
1013,Прачечные,prachechnye,10
112938,Приём гуманитарной помощи,prijom_gumanitarnojj_pomoshhi,10
12062,Прочистка дымоходов,prochistka_dymokhodov,10
110668,Прощальные залы,proshhalnye_zaly,10
110523,Пункты приёма,punkty_prijoma,10
19616,Пункты приёма платежей,punkty_prijoma_platezhejj,10
110442,Ремонт зонтов,remont_zontov,10
56161,Ремонт одежды,remont_odezhdy,10
67368,Ремонт очков,remont_ochkov,10
308,Ремонт часов,remont_chasov,10
112527,Ремонт чемоданов,remont_chemodanov,10
112456,Ритуальные принадлежности,ritualnye_prinadlezhnosti,10
10923,Садоводческие товарищества,sadovodcheskie_tovarishhestva,10
111501,Сельскохозяйственные кооперативы,selskokhozyajjstvennye_kooperativy,10
157,Службы знакомств,sluzhby_znakomstv,10
271,Студенческие общежития,studencheskie_obshhezhitiya,10
50414,Сурдопереводчики,surdoperevodchiki,10
99259,Теплоснабжение,teplosnabzhenie,10
127,Техобслуживание теплоэнергосетей,tekhobsluzhivanie_teploehnergosetejj,10
53624,Туалеты,tualety,10
15790,Услуги вышивки,uslugi_vyshivki,10
112780,Устранение запахов сухим туманом и озонированием,ustranenie_zapakhov_sukhim_tumanom_i_ozonirovaniem,10
9561,Уход за пухо-перьевыми изделиями,ukhod_za_pukho_perevymi_izdeliyami,10
312,Фото на документы,foto_na_dokumenty,10
1032,Фотоцентры,fotocentry,10
112781,Химчистки обуви,khimchistki_obuvi,10
313,Химчистки одежды и текстиля,khimchistki_odezhdy_i_tekstilya,10
46306,Хранение меха,khranenie_mekha,10
110953,Центры астрологии,centry_astrologii,10
112788,Центры бытовых услуг,centry_bytovykh_uslug,10
110465,Чистка ковров,chistka_kovrov,10
302,Швейные ателье,shvejjnye_atele,10
113327,Энергоснабжение,ehnergosnabzhenie,10
3,Компьютеры / Бытовая техника / Офисная техника,kompyutery_bytovaya_tekhnika_ofisnaya_tekhnika,
377,CD и DVD диски,cd_i_dvd_diski,3
112935,Аренда музыкальных инструментов,arenda_muzykalnykh_instrumentov,3
511,Аудиотехника и видеотехника,audiotekhnika_i_videotekhnika,3
379,Бытовая техника,bytovaya_tekhnika,3
113155,Видеоигры,videoigry,3
4418,Заправка картриджей,zapravka_kartridzhejj,3
50871,Запчасти для бытовой техники,zapchasti_dlya_bytovojj_tekhniki,3
181,Компьютеры,kompyutery,3
9629,Кофемашины,kofemashiny,3
22370,Кулеры для воды,kulery_dlya_vody,3
3198,Монтаж компьютерных сетей,montazh_kompyuternykh_setejj,3
4484,Музыкальные инструменты,muzykalnye_instrumenty,3
99202,Музыкальные пластинки,muzykalnye_plastinki,3
112641,Оборудование для майнинга,oborudovanie_dlya_majjninga,3
185,Оргтехника,orgtekhnika,3
112680,Прокат компьютеров,prokat_kompyuterov,3
110385,Прокат фото и видеотехники,prokat_foto_i_videotekhniki,3
4420,Расходные материалы для оргтехники,raskhodnye_materialy_dlya_orgtekhniki,3
306,Ремонт и установка бытовой техники,remont_i_ustanovka_bytovojj_tekhniki,3
650,Ремонт компьютеров,remont_kompyuterov,3
50867,Ремонт музыкальных инструментов,remont_muzykalnykh_instrumentov,3
628,Ремонт оргтехники,remont_orgtekhniki,3
961,Ремонт цифровой техники,remont_cifrovojj_tekhniki,3
182,Сборка и апгрейд ПК,sborka_i_apgrejjd_pk,3
4383,Сетевое оборудование,setevoe_oborudovanie,3
921,Системное администрирование,sistemnoe_administrirovanie,3
388,Фототовары,fototovary,3
4,Культура / Искусство / Религия,kultura_iskusstvo_religiya,
686,Антиквариат,antikvariat,4
112395,Багетные мастерские,bagetnye_masterskie,4
189,Библиотеки,biblioteki,4
18574,Воскресные школы,voskresnye_shkoly,4
